feature_id,mp11_au_code,row_id,source_table,curve_lane,age,treated_volume,merch_conifer_volume,merch_deciduous_volume,bec_zone,bec_subzone,canonical_au_id,canonical_stratum_code,canonical_species_combo,canonical_mean_si,canonical_median_si,mp11_parsed_weighted_si,tipsy_input_si,tipsy_input_si_source,mp11_weighted_si,canonical_mean_si_abs_diff,canonical_median_si_abs_diff,sph,species_count,species_percent_total,thlb_area_ha,parse_confidence,source_anchor,model_input_status,curve_source,source_phase5_feature_id
611143,Fvh101,p10r_table_57_001,Table 57,future_managed,0,0.0,0.0,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,3,100,1604,high,PDF pages 372-372; Appendix B pages 126 of 183-126 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,70,282.8,282.8,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,80,342.5,342.5,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,90,397.8,397.8,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,100,455.7,455.7,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,110,506.7,506.7,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,120,551.2,551.2,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,130,588.8,588.8,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,140,619.4,619.4,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,150,643.8,643.8,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,160,664.0,664.0,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,170,680.7,680.7,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,180,694.4,694.4,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,190,705.6,705.6,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,200,716.6,716.6,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,210,726.4,726.4,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,220,734.2,734.2,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,230,740.3,740.3,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,240,744.6,744.6,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,250,747.5,747.5,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,260,749.3,749.3,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,270,750.0,750.0,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,280,749.8,749.8,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,290,749.0,749.0,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,300,747.7,747.7,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,310,745.8,745.8,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,320,743.5,743.5,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,330,740.7,740.7,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,340,737.6,737.6,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611203,Fvh113,p10r_table_57_007,Table 57,future_managed,350,734.2,734.2,0.0,CWH,vh,cwhvh1_cw_hw_m,CWHvh1_CW+HW,CW+HW,15.721,16.0,16.0,16.0,canonical_top_n_au_vri_median_si,16.0,0.279,0.0,1200,4,100,508,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,0,0.0,0.0,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,10,0.0,0.0,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,20,25.5,25.5,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,30,170.1,170.1,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,40,329.3,329.3,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,50,500.8,500.8,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,60,649.0,649.0,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,70,798.5,798.5,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,80,921.5,921.5,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,90,1024.9,1024.9,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,100,1117.2,1117.2,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,110,1203.2,1203.2,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,120,1277.8,1277.8,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,130,1334.1,1334.1,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,140,1382.2,1382.2,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,150,1427.8,1427.8,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,160,1467.6,1467.6,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,170,1499.7,1499.7,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,180,1526.4,1526.4,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,190,1549.6,1549.6,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,200,1571.9,1571.9,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,210,1591.3,1591.3,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,220,1608.2,1608.2,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,230,1622.7,1622.7,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,240,1634.2,1634.2,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,250,1643.5,1643.5,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,260,1650.9,1650.9,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,270,1656.8,1656.8,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,280,1661.4,1661.4,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,290,1665.4,1665.4,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,300,1670.4,1670.4,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,310,1674.1,1674.1,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,320,1676.9,1676.9,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,330,1678.0,1678.0,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,340,1677.2,1677.2,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611213,Fvm101,p10r_table_57_008,Table 57,future_managed,350,1675.7,1675.7,0.0,CWH,vm,cwhvm1_hw_cw_m,CWHvm1_HW+CW,HW+CW,26.406,28.0,28.015,28.0,canonical_top_n_au_vri_median_si,28.015,1.609,0.015,1200,5,100,62618,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,0,0.0,0.0,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,10,0.0,0.0,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,20,3.9,3.9,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,30,99.4,99.4,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,40,237.0,237.0,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,50,368.8,368.8,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,60,507.3,507.3,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
611223,Fvm101s,p10r_table_57_009,Table 57,future_managed,70,639.1,639.1,0.0,CWH,vm,cwhvm1_cw_hw_h,CWHvm1_CW+HW,CW+HW,23.791,23.0,23.365,23.0,canonical_top_n_au_vri_median_si,23.365,0.426,0.365,1200,2,100,11015,high,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,not_model_input,,
